0 -0.0361 +- 0.00186548
1 -0.1023 +- 0.00303058
2 -0.2381 +- 0.00425942
3 -0.523 +- 0.00499496
4 -0.6733 +- 0.0046903
5 -0.8476 +- 0.00359426
6 -0.9143 +- 0.00279935
7 -0.9803 +- 0.00138974
8 -0.9903 +- 0.000980146
9 -0.9985 +- 0.000387027
